company,org,model_id,downloads,likes,pipeline_tag,library_name,created_at,tags
"Alphabet Inc.  (GOOG, GOOGL)  (CIK 0001652044)",google,google/siglip2-large-patch16-512,9247,22,zero-shot-image-classification,transformers,2025-02-17T20:21:03.000Z,transformers; safetensors; siglip; vision; zero-shot-image-classification; arxiv:2502.14786; arxiv:2303.15343; arxiv:2209.06794; license:apache-2.0; endpoints_compatible; region:us
"Alphabet Inc.  (GOOG, GOOGL)  (CIK 0001652044)",google,google/siglip2-giant-opt-patch16-256,14841,5,zero-shot-image-classification,transformers,2025-02-17T20:40:20.000Z,transformers; safetensors; siglip; vision; zero-shot-image-classification; arxiv:2502.14786; arxiv:2303.15343; arxiv:2209.06794; license:apache-2.0; endpoints_compatible; region:us
"BOEING CO  (BA, BA-PA)  (CIK 0000012927)",boeing,boeing/aviation-ner,9,1,token-classification,aviation-ner,2025-11-24T18:13:37.000Z,aviation-ner; pytorch; GLiNER; entity recognition; NER; aviation safety; token-classification; en; dataset:boeing/aviation-ner-BIO; base_model:numind/NuNER_Zero; base_model:finetune:numind/NuNER_Zero; license:mit; region:us
"BOEING CO  (BA, BA-PA)  (CIK 0000012927)",boeing,boeing/aviation_sentence_embedding,0,0,,,2026-06-18T16:38:04.000Z,license:mit; region:us
"CALIX, INC  (CALX)  (CIK 0001406666)",calix,calix/my_awesome_mind_model,0,0,,,2023-03-05T14:48:21.000Z,region:us
CORNING INC /NY  (GLW)  (CIK 0000024741),Corning,Corning/Reverse-Model-7B-348B,15,1,,,2024-10-06T13:52:02.000Z,safetensors; llama; license:mit; region:us
DAVITA INC.  (DVA)  (CIK 0000927066),davita,davita/pokemon-lora,7,0,text-to-image,diffusers,2023-11-03T13:48:43.000Z,diffusers; stable-diffusion; stable-diffusion-diffusers; text-to-image; lora; base_model:runwayml/stable-diffusion-v1-5; base_model:adapter:runwayml/stable-diffusion-v1-5; license:creativeml-openrail-m; region:us
"Datadog, Inc.  (DDOG)  (CIK 0001561550)",Datadog,Datadog/Toto-2.0-2.5B,10026,54,time-series-forecasting,pytorch,2026-04-17T16:56:02.000Z,pytorch; safetensors; time-series-forecasting; foundation-models; pretrained-models; time-series; timeseries; forecasting; observability; pytorch_model_hub_mixin; arxiv:2602.12147; arxiv:2605.20119; license:apache-2.0; model-index; region:us
"Datadog, Inc.  (DDOG)  (CIK 0001561550)",Datadog,Datadog/Toto-2.0-313m,24976,24,time-series-forecasting,pytorch,2026-04-14T20:39:39.000Z,pytorch; safetensors; time-series-forecasting; foundation-models; pretrained-models; time-series; timeseries; forecasting; observability; pytorch_model_hub_mixin; arxiv:2602.12147; arxiv:2605.20119; license:apache-2.0; model-index; region:us
"Datadog, Inc.  (DDOG)  (CIK 0001561550)",Datadog,Datadog/Toto-Open-Base-1.0,82889,142,time-series-forecasting,transformers,2025-04-30T14:43:45.000Z,transformers; safetensors; time-series-forecasting; foundation models; pretrained models; time series foundation models; time series; time-series; timeseries; forecasting; observability; dataset:Salesforce/GiftEvalPretrain; dataset:autogluon/chronos_datasets; arxiv:2505.14766; license:apache-2.0; model-index; endpoints_compatible; region:us
"Datadog, Inc.  (DDOG)  (CIK 0001561550)",Datadog,Datadog/Toto-2.0-4m,144147,20,time-series-forecasting,pytorch,2026-04-14T20:21:36.000Z,pytorch; safetensors; time-series-forecasting; foundation-models; pretrained-models; time-series; timeseries; forecasting; observability; pytorch_model_hub_mixin; arxiv:2602.12147; arxiv:2605.20119; license:apache-2.0; model-index; region:us
"Datadog, Inc.  (DDOG)  (CIK 0001561550)",Datadog,Datadog/Toto-2.0-22m,106638,13,time-series-forecasting,pytorch,2026-04-14T20:38:58.000Z,pytorch; safetensors; time-series-forecasting; foundation-models; pretrained-models; time-series; timeseries; forecasting; observability; pytorch_model_hub_mixin; arxiv:2602.12147; arxiv:2605.20119; license:apache-2.0; model-index; region:us
"Datadog, Inc.  (DDOG)  (CIK 0001561550)",Datadog,Datadog/Toto-2.0-1B,9532,19,time-series-forecasting,pytorch,2026-04-14T20:41:57.000Z,pytorch; safetensors; time-series-forecasting; foundation-models; pretrained-models; time-series; timeseries; forecasting; observability; pytorch_model_hub_mixin; arxiv:2602.12147; arxiv:2605.20119; license:apache-2.0; model-index; region:us
"Datadog, Inc.  (DDOG)  (CIK 0001561550)",Datadog,Datadog/Toto-1.0-QA-Experimental,37,2,image-text-to-text,transformers,2026-04-21T14:11:23.000Z,transformers; safetensors; vlm_with_timeseries; visual-question-answering; time-series; multimodal; qwen3-vl; lora; anomaly-reasoning; arfbench; observability; image-text-to-text; conversational; dataset:Datadog/ARFBench; arxiv:2604.21199; base_model:Datadog/Toto-Open-Base-1.0; base_model:adapter:Datadog/Toto-Open-Base-1.0; license:apache-2.0; endpoints_compatible; region:us
"Datadog, Inc.  (DDOG)  (CIK 0001561550)",Datadog,Datadog/Toto-2.0-Family-and-Friends,0,3,time-series-forecasting,pytorch,2026-05-12T20:38:33.000Z,pytorch; time-series-forecasting; foundation-models; pretrained-models; time-series; timeseries; forecasting; observability; ensemble; meta-learning; gift-eval; xgboost; arxiv:2605.20119; base_model:Datadog/Toto-2.0-1B; base_model:finetune:Datadog/Toto-2.0-1B; license:apache-2.0; model-index; region:us
"Datadog, Inc.  (DDOG)  (CIK 0001561550)",Datadog,Datadog/Toto-2.0-2.5B-FT,1318,1,time-series-forecasting,pytorch,2026-05-12T22:19:56.000Z,pytorch; safetensors; time-series-forecasting; foundation-models; finetuned; time-series; timeseries; forecasting; observability; gift-eval; pytorch_model_hub_mixin; arxiv:2605.20119; base_model:Datadog/Toto-2.0-2.5B; base_model:finetune:Datadog/Toto-2.0-2.5B; license:apache-2.0; model-index; region:us
ESAB Corp  (ESAB)  (CIK 0001877322),esab,esab/pbc-cell-classifier,0,0,,,2025-06-11T00:47:43.000Z,region:us
INTEL CORP  (INTC)  (CIK 0000050863),Intel,Intel/Qwen3.8-Flash-Next-W4A16-AutoRound,24183,15,image-text-to-text,transformers,2026-08-28T05:57:46.000Z,transformers; safetensors; qwen4_exp; image-text-to-text; conversational; arxiv:2309.05516; base_model:Qwen/Qwen3.8-Flash-Next; base_model:quantized:Qwen/Qwen3.8-Flash-Next; license:other; endpoints_compatible; 4-bit; auto-round; region:us
INTEL CORP  (INTC)  (CIK 0000050863),Intel,Intel/GLM-5.3-Flash-W4A16-AutoRound,1017,11,text-generation,transformers,2026-08-31T13:08:06.000Z,transformers; safetensors; glm5_next; image-text-to-text; text-generation; conversational; en; zh; arxiv:2309.05516; base_model:zai-org/GLM-5.3-Flash; base_model:quantized:zai-org/GLM-5.3-Flash; license:mit; endpoints_compatible; 4-bit; auto-round; region:us
INTEL CORP  (INTC)  (CIK 0000050863),Intel,Intel/Qwen3.8-Flash-Next-W4A16-RTN-AutoRound,457,10,image-text-to-text,transformers,2026-08-27T10:29:26.000Z,transformers; safetensors; qwen4_exp; image-text-to-text; conversational; arxiv:2309.05516; license:other; endpoints_compatible; 4-bit; auto-round; region:us
INTEL CORP  (INTC)  (CIK 0000050863),Intel,Intel/dpt-large,43422,207,depth-estimation,transformers,2022-03-02T23:29:05.000Z,transformers; pytorch; safetensors; dpt; depth-estimation; vision; arxiv:2103.13413; license:apache-2.0; model-index; endpoints_compatible; region:us
INTEL CORP  (INTC)  (CIK 0000050863),Intel,Intel/sd-1.5-square-quantized,3527,4,,,2025-12-29T19:31:10.000Z,arxiv:2112.10752; arxiv:2103.00020; arxiv:2205.11487; license:creativeml-openrail-m; region:us
INTEL CORP  (INTC)  (CIK 0000050863),Intel,Intel/gemma-4-31B-it-int4-AutoRound,20615,53,,,2026-04-03T12:04:45.000Z,safetensors; gemma4; text-generation-inference; arxiv:2309.05516; base_model:google/gemma-4-31B-it; base_model:quantized:google/gemma-4-31B-it; 4-bit; auto-round; region:us
INTEL CORP  (INTC)  (CIK 0000050863),Intel,Intel/qwen3.5-2b-vlm-weld-explainability-lora,121,3,image-text-to-text,peft,2026-07-10T12:33:42.000Z,peft; safetensors; base_model:adapter:unsloth/Qwen3.5-2B; lora; sft; transformers; trl; unsloth; weld-defect-detection; explainability; vision-language; industrial-inspection; image-text-to-text; conversational; en; dataset:IntelLabs/Intel_Robotic_Welding_Multimodal_Dataset; base_model:unsloth/Qwen3.5-2B; license:apache-2.0; region:us
INTEL CORP  (INTC)  (CIK 0000050863),Intel,Intel/ocr-text-recognition,0,2,image-to-text,openvino,2026-08-05T22:04:08.000Z,openvino; intel; paddleocr; ocr; text-recognition; edge-ai; metro; dlstreamer; image-to-text; en; license:mit; region:us
INTEL CORP  (INTC)  (CIK 0000050863),Intel,Intel/Qwen3.8-27B-bpw2.8-AutoRound,2194,9,,,2026-08-19T05:08:02.000Z,safetensors; qwen3_5; arxiv:2512.04746; base_model:Qwen/Qwen3.8-27B; base_model:quantized:Qwen/Qwen3.8-27B; 2-bit; auto-round; region:us
INTEL CORP  (INTC)  (CIK 0000050863),Intel,Intel/bert-base-uncased-mnli-sparse-70-unstructured-no-classifier,20,0,fill-mask,transformers,2022-03-02T23:29:04.000Z,transformers; pytorch; bert; fill-mask; en; endpoints_compatible; region:us; deploy:azure
INTEL CORP  (INTC)  (CIK 0000050863),Intel,Intel/bert-base-uncased-mnli-sparse-70-unstructured,27,0,text-classification,transformers,2022-03-02T23:29:04.000Z,transformers; pytorch; bert; text-classification; en; endpoints_compatible; region:us; deploy:azure
INTEL CORP  (INTC)  (CIK 0000050863),Intel,Intel/bert-base-uncased-sparse-1_2,23,1,,transformers,2022-03-02T23:29:04.000Z,transformers; pytorch; bert; pretraining; en; endpoints_compatible; region:us
INTEL CORP  (INTC)  (CIK 0000050863),Intel,Intel/bert-base-uncased-sparse-70-unstructured,35,0,fill-mask,transformers,2022-03-02T23:29:04.000Z,transformers; pytorch; bert; fill-mask; en; endpoints_compatible; region:us; deploy:azure
INTEL CORP  (INTC)  (CIK 0000050863),Intel,Intel/bert-base-uncased-sparse-85-unstructured-pruneofa,29,0,fill-mask,transformers,2022-03-02T23:29:04.000Z,transformers; pytorch; tf; bert; pretraining; fill-mask; en; dataset:wikipedia; dataset:bookcorpus; arxiv:2111.05754; arxiv:1810.04805; arxiv:1910.01108; license:apache-2.0; endpoints_compatible; region:us; deploy:azure
INTEL CORP  (INTC)  (CIK 0000050863),Intel,Intel/bert-base-uncased-sparse-90-unstructured-pruneofa,54,0,fill-mask,transformers,2022-03-02T23:29:04.000Z,transformers; pytorch; tf; bert; pretraining; fill-mask; en; dataset:wikipedia; dataset:bookcorpus; arxiv:2111.05754; arxiv:1810.04805; arxiv:1910.01108; license:apache-2.0; endpoints_compatible; region:us; deploy:azure
INTEL CORP  (INTC)  (CIK 0000050863),Intel,Intel/bert-base-uncased-squadv1.1-sparse-80-1x4-block-pruneofa,24,0,question-answering,transformers,2022-03-02T23:29:04.000Z,transformers; pytorch; bert; question-answering; en; dataset:squad; arxiv:2111.05754; arxiv:1810.04805; arxiv:1910.01108; license:apache-2.0; model-index; endpoints_compatible; region:us; deploy:azure
INTEL CORP  (INTC)  (CIK 0000050863),Intel,Intel/distilbert-base-uncased-sparse-85-unstructured-pruneofa,19,0,fill-mask,transformers,2022-03-02T23:29:04.000Z,transformers; pytorch; tf; distilbert; fill-mask; en; dataset:wikipedia; arxiv:2111.05754; arxiv:1810.04805; arxiv:1910.01108; license:apache-2.0; endpoints_compatible; region:us; deploy:azure
INTEL CORP  (INTC)  (CIK 0000050863),Intel,Intel/distilbert-base-uncased-sparse-90-unstructured-pruneofa,23,2,fill-mask,transformers,2022-03-02T23:29:04.000Z,transformers; pytorch; tf; distilbert; fill-mask; en; dataset:wikipedia; arxiv:2111.05754; arxiv:1810.04805; arxiv:1910.01108; license:apache-2.0; endpoints_compatible; region:us; deploy:azure
INTEL CORP  (INTC)  (CIK 0000050863),Intel,Intel/dynamic_tinybert,1793,83,question-answering,transformers,2022-03-02T23:29:04.000Z,transformers; pytorch; bert; question-answering; en; dataset:squad; arxiv:2111.09645; license:apache-2.0; model-index; endpoints_compatible; region:us; deploy:azure
INTEL CORP  (INTC)  (CIK 0000050863),Intel,Intel/dpt-large-ade,3103,12,image-segmentation,transformers,2022-03-02T23:29:05.000Z,transformers; pytorch; dpt; vision; image-segmentation; dataset:scene_parse_150; arxiv:2103.13413; license:apache-2.0; endpoints_compatible; region:us; deploy:azure
INTEL CORP  (INTC)  (CIK 0000050863),Intel,Intel/bert-large-uncased-squadv1.1-sparse-80-1x4-block-pruneofa,21,1,question-answering,transformers,2022-03-27T20:17:27.000Z,transformers; pytorch; onnx; bert; question-answering; en; arxiv:2111.05754; license:apache-2.0; endpoints_compatible; region:us
INTEL CORP  (INTC)  (CIK 0000050863),Intel,Intel/distilbert-base-uncased-finetuned-sst-2-english-int8-static-inc,1240,6,text-classification,transformers,2022-03-29T05:04:36.000Z,transformers; pytorch; onnx; distilbert; text-classification; text-classfication; int8; neural-compressor; Intel® Neural Compressor; PostTrainingStatic; en; dataset:sst2; license:apache-2.0; model-index; text-embeddings-inference; endpoints_compatible; region:us
INTEL CORP  (INTC)  (CIK 0000050863),Intel,Intel/bert-large-uncased-sparse-80-1x4-block-pruneofa,21,0,fill-mask,transformers,2022-03-29T11:42:51.000Z,transformers; pytorch; bert; pretraining; fill-mask; en; dataset:wikipedia; dataset:bookcorpus; arxiv:2111.05754; license:apache-2.0; endpoints_compatible; region:us
INTEL CORP  (INTC)  (CIK 0000050863),Intel,Intel/bert-base-uncased-sparse-80-1x4-block-pruneofa,18,0,fill-mask,transformers,2022-03-29T11:58:55.000Z,transformers; pytorch; bert; pretraining; fill-mask; en; dataset:wikipedia; dataset:bookcorpus; arxiv:2111.05754; license:apache-2.0; endpoints_compatible; region:us
INTEL CORP  (INTC)  (CIK 0000050863),Intel,Intel/bert-base-uncased-mrpc,37155,2,text-classification,transformers,2022-04-06T07:30:07.000Z,transformers; pytorch; bert; text-classification; generated_from_trainer; bert-base-uncased; fp32; en; dataset:glue; arxiv:1810.04805; license:apache-2.0; model-index; text-embeddings-inference; endpoints_compatible; region:us; deploy:azure
INTEL CORP  (INTC)  (CIK 0000050863),Intel,Intel/camembert-base-mrpc,31,0,text-classification,transformers,2022-04-21T02:40:14.000Z,transformers; pytorch; camembert; text-classification; generated_from_trainer; en; dataset:glue; license:mit; model-index; text-embeddings-inference; endpoints_compatible; region:us
INTEL CORP  (INTC)  (CIK 0000050863),Intel,Intel/roberta-base-mrpc,28,1,text-classification,transformers,2022-04-21T05:24:11.000Z,transformers; pytorch; roberta; text-classification; generated_from_trainer; en; dataset:glue; license:mit; model-index; text-embeddings-inference; endpoints_compatible; region:us
INTEL CORP  (INTC)  (CIK 0000050863),Intel,Intel/xlm-roberta-base-mrpc,15,0,text-classification,transformers,2022-04-21T06:35:48.000Z,transformers; pytorch; xlm-roberta; text-classification; generated_from_trainer; en; dataset:glue; license:mit; model-index; text-embeddings-inference; endpoints_compatible; region:us
INTEL CORP  (INTC)  (CIK 0000050863),Intel,Intel/xlnet-base-cased-mrpc,17,1,text-classification,transformers,2022-04-21T07:44:55.000Z,transformers; pytorch; xlnet; text-classification; generated_from_trainer; en; dataset:glue; license:mit; model-index; endpoints_compatible; region:us
INTEL CORP  (INTC)  (CIK 0000050863),Intel,Intel/bart-large-mrpc,22,0,text-classification,transformers,2022-04-21T08:00:01.000Z,transformers; pytorch; bart; text-classification; generated_from_trainer; en; dataset:glue; base_model:facebook/bart-large; base_model:finetune:facebook/bart-large; license:apache-2.0; model-index; endpoints_compatible; region:us
INTEL CORP  (INTC)  (CIK 0000050863),Intel,Intel/electra-small-discriminator-mrpc,13,0,text-classification,transformers,2022-04-21T14:32:59.000Z,transformers; pytorch; electra; text-classification; generated_from_trainer; en; dataset:glue; license:apache-2.0; model-index; endpoints_compatible; region:us
INTEL CORP  (INTC)  (CIK 0000050863),Intel,Intel/MiniLM-L12-H384-uncased-mrpc,19,1,text-classification,transformers,2022-06-10T06:55:25.000Z,transformers; pytorch; bert; text-classification; generated_from_trainer; en; dataset:glue; license:mit; model-index; text-embeddings-inference; endpoints_compatible; region:us
INTEL CORP  (INTC)  (CIK 0000050863),Intel,Intel/distilbert-base-uncased-distilled-squad-int8-static-inc,424,5,question-answering,transformers,2022-08-04T08:18:57.000Z,transformers; pytorch; onnx; distilbert; question-answering; neural-compressor; 8-bit; int8; Intel® Neural Compressor; PostTrainingStatic; dataset:squad; license:apache-2.0; endpoints_compatible; region:us
INTEL CORP  (INTC)  (CIK 0000050863),Intel,Intel/distilgpt2-wikitext2,27,0,text-generation,transformers,2022-08-12T08:59:15.000Z,transformers; pytorch; gpt2; text-generation; generated_from_trainer; dataset:wikitext; license:apache-2.0; model-index; text-generation-inference; endpoints_compatible; region:us
INTEL CORP  (INTC)  (CIK 0000050863),Intel,Intel/bert-mini-sst2-distilled-sparse-90-1X4-block,22,1,text-classification,transformers,2022-08-16T01:44:17.000Z,transformers; pytorch; onnx; bert; text-classification; license:mit; text-embeddings-inference; endpoints_compatible; region:us
INTEL CORP  (INTC)  (CIK 0000050863),Intel,Intel/distilbert-base-uncased-sparse-80-1x4-block-pruneofa,14,0,fill-mask,transformers,2022-08-28T23:33:25.000Z,transformers; pytorch; distilbert; fill-mask; endpoints_compatible; region:us
INTEL CORP  (INTC)  (CIK 0000050863),Intel,Intel/distilbert-base-uncased-squadv1.1-sparse-80-1x4-block-pruneofa,22,0,question-answering,transformers,2022-09-19T15:59:56.000Z,transformers; pytorch; distilbert; question-answering; endpoints_compatible; region:us
INTEL CORP  (INTC)  (CIK 0000050863),Intel,Intel/t5-small-xsum-int8-dynamic-inc,878,1,,transformers,2022-09-22T12:30:01.000Z,transformers; pytorch; t5; text2text-generation; int8; Intel® Neural Compressor; neural-compressor; PostTrainingDynamic; dataset:mnli; license:apache-2.0; text-generation-inference; endpoints_compatible; region:us
INTEL CORP  (INTC)  (CIK 0000050863),Intel,Intel/coresearch-retriever-spanbert,6,1,,,2022-10-21T17:44:51.000Z,license:cc-by-3.0; region:us
INTEL CORP  (INTC)  (CIK 0000050863),Intel,Intel/dynamic-minilmv2-L6-H384-squad1.1-int8-static,23,0,question-answering,transformers,2022-11-21T11:22:20.000Z,transformers; pytorch; safetensors; roberta; question-answering; arxiv:2210.17114; arxiv:2111.09645; license:mit; endpoints_compatible; region:us
INTEL CORP  (INTC)  (CIK 0000050863),Intel,Intel/distilbert-base-uncased-squadv1.1-sparse-80-1X4-block,20,0,question-answering,transformers,2022-11-23T12:02:06.000Z,transformers; pytorch; onnx; distilbert; question-answering; license:apache-2.0; endpoints_compatible; region:us
INTEL CORP  (INTC)  (CIK 0000050863),Intel,Intel/dpt-hybrid-midas,782772,110,depth-estimation,transformers,2022-12-06T09:12:55.000Z,transformers; pytorch; dpt; depth-estimation; vision; arxiv:2103.13413; license:apache-2.0; model-index; endpoints_compatible; region:us
INTEL CORP  (INTC)  (CIK 0000050863),Intel,Intel/roberta-base-mrpc-int8-dynamic-inc,13,0,text-classification,transformers,2022-12-28T07:07:31.000Z,transformers; onnx; roberta; text-classification; text-classfication; int8; Intel® Neural Compressor; PostTrainingDynamic; en; dataset:mrpc; license:mit; endpoints_compatible; region:us
INTEL CORP  (INTC)  (CIK 0000050863),Intel,Intel/MiniLM-L12-H384-uncased-mrpc-int8-dynamic-inc,12,0,text-classification,transformers,2022-12-28T09:20:33.000Z,transformers; onnx; bert; text-classification; text-classfication; int8; Intel® Neural Compressor; PostTrainingDynamic; en; dataset:mrpc; license:mit; endpoints_compatible; region:us
INTEL CORP  (INTC)  (CIK 0000050863),Intel,Intel/ColBERT-NQ,21,8,,transformers,2023-02-07T12:55:52.000Z,transformers; pytorch; bert; colbert; natural questions; checkpoint; text retrieval; en; dataset:natural_questions; license:cc-by-sa-3.0; endpoints_compatible; region:us
INTEL CORP  (INTC)  (CIK 0000050863),Intel,Intel/fid_flan_t5_base_nq,158,4,text-generation,transformers,2023-02-19T12:56:09.000Z,transformers; pytorch; safetensors; t5; text-generation; en; dataset:kilt_tasks; arxiv:2007.01282; license:cc-by-sa-3.0; model-index; text-generation-inference; endpoints_compatible; region:us
INTEL CORP  (INTC)  (CIK 0000050863),Intel,Intel/fid_t5_large_nq,67,3,text-generation,transformers,2023-02-19T13:31:24.000Z,transformers; pytorch; safetensors; t5; text-generation; en; dataset:kilt_tasks; arxiv:2007.01282; license:cc-by-sa-3.0; model-index; text-generation-inference; endpoints_compatible; region:us
INTEL CORP  (INTC)  (CIK 0000050863),Intel,Intel/deberta-v3-base-mrpc,32,0,text-classification,transformers,2023-05-05T01:53:31.000Z,transformers; pytorch; deberta-v2; text-classification; generated_from_trainer; en; dataset:glue; license:mit; model-index; text-embeddings-inference; endpoints_compatible; region:us
INTEL CORP  (INTC)  (CIK 0000050863),Intel,Intel/bert-large-uncased-rte-int8-dynamic-inc,14,0,text-classification,transformers,2023-05-09T07:57:28.000Z,transformers; pytorch; bert; text-classification; rte; glue; torchdistill; nlp; int8; neural-compressor; Intel® Neural Compressor; text-classfication; PostTrainingDynamic; en; dataset:rte; license:apache-2.0; text-embeddings-inference; endpoints_compatible; region:us
INTEL CORP  (INTC)  (CIK 0000050863),Intel,Intel/bert-large-uncased-rte-int8-static-inc,13,0,text-classification,transformers,2023-05-11T02:33:21.000Z,transformers; pytorch; bert; text-classification; rte; glue; torchdistill; nlp; int8; neural-compressor; Intel® Neural Compressor; text-classfication; PostTrainingStatic; en; dataset:rte; license:apache-2.0; text-embeddings-inference; endpoints_compatible; region:us
INTEL CORP  (INTC)  (CIK 0000050863),Intel,Intel/distilbert-base-uncased-MRPC-int8-dynamic-inc,16,1,text-classification,transformers,2023-05-11T06:12:58.000Z,transformers; pytorch; distilbert; text-classification; text-classfication; nlp; neural-compressor; PostTrainingDynamic; int8; Intel® Neural Compressor; en; dataset:glue; dataset:mrpc; license:mit; text-embeddings-inference; endpoints_compatible; region:us
INTEL CORP  (INTC)  (CIK 0000050863),Intel,Intel/distilbert-base-uncased-MRPC-int8-static-inc,24,0,text-classification,transformers,2023-05-11T06:37:11.000Z,transformers; pytorch; distilbert; text-classification; text-classfication; nlp; neural-compressor; PostTrainingsStatic; int8; Intel® Neural Compressor; en; dataset:glue; dataset:mrpc; license:mit; text-embeddings-inference; endpoints_compatible; region:us
INTEL CORP  (INTC)  (CIK 0000050863),Intel,Intel/albert-base-v2-MRPC-int8-inc,9,0,text-classification,transformers,2023-05-11T07:22:42.000Z,transformers; pytorch; albert; text-classification; text-classfication; nlp; neural-compressor; PostTrainingsDynamic; int8; Intel® Neural Compressor; en; dataset:glue; dataset:mrpc; license:mit; endpoints_compatible; region:us
INTEL CORP  (INTC)  (CIK 0000050863),Intel,Intel/bert-base-uncased-CoLA-int8-inc,14,0,text-classification,transformers,2023-05-11T07:39:18.000Z,transformers; pytorch; bert; text-classification; text-classfication; int8; Intel® Neural Compressor; PostTrainingStatic; en; dataset:mrpc; dataset:cola; license:mit; text-embeddings-inference; endpoints_compatible; region:us
INTEL CORP  (INTC)  (CIK 0000050863),Intel,Intel/bert-large-uncased-cola-int8-inc,9,0,text-classification,transformers,2023-05-11T08:11:16.000Z,transformers; pytorch; bert; text-classification; text-classfication; int8; Intel® Neural Compressor; PostTrainingStatic; en; dataset:mrpc; dataset:cola; license:apache-2.0; text-embeddings-inference; endpoints_compatible; region:us
INTEL CORP  (INTC)  (CIK 0000050863),Intel,Intel/bert-base-uncased-STS-B-int8-inc,16,0,text-classification,transformers,2023-05-11T08:22:56.000Z,transformers; pytorch; bert; text-classification; text-classfication; int8; Intel® Neural Compressor; PostTrainingStatic; en; dataset:mrpc; dataset:stsb; license:mit; text-embeddings-inference; endpoints_compatible; region:us
INTEL CORP  (INTC)  (CIK 0000050863),Intel,Intel/ldm3d,82,65,text-to-3d,diffusers,2023-06-01T14:58:23.000Z,diffusers; safetensors; stable-diffusion; stable-diffusion-diffusers; text-to-image; text-to-3d; en; arxiv:2305.10853; arxiv:2112.10752; arxiv:2103.13413; license:creativeml-openrail-m; model-index; diffusers:StableDiffusionLDM3DPipeline; region:us
INTEL CORP  (INTC)  (CIK 0000050863),Intel,Intel/tvp-base,27256,1,,transformers,2023-06-21T01:13:59.000Z,transformers; pytorch; tvp; intel; cvpr; charades; en; dataset:charades; arxiv:2303.04995; license:other; endpoints_compatible; region:us
INTEL CORP  (INTC)  (CIK 0000050863),Intel,Intel/ldm3d-4c,59,46,text-to-3d,diffusers,2023-06-22T12:02:01.000Z,diffusers; safetensors; stable-diffusion; stable-diffusion-diffusers; text-to-image; text-to-3d; en; arxiv:2305.10853; arxiv:2112.10752; arxiv:2103.13413; license:creativeml-openrail-m; model-index; diffusers:StableDiffusionLDM3DPipeline; region:us
INTEL CORP  (INTC)  (CIK 0000050863),Intel,Intel/ldm3d-pano,27,58,text-to-3d,diffusers,2023-07-27T13:16:54.000Z,diffusers; safetensors; stable-diffusion; stable-diffusion-diffusers; text-to-image; text-to-panoramic; text-to-3d; en; arxiv:2311.03226; arxiv:2305.10853; license:creativeml-openrail-m; model-index; diffusers:StableDiffusionLDM3DPipeline; region:us
INTEL CORP  (INTC)  (CIK 0000050863),Intel,Intel/ldm3d-sr,19,11,text-to-3d,diffusers,2023-09-06T10:03:49.000Z,diffusers; safetensors; stable-diffusion; stable-diffusion-diffusers; text-to-image; text-to-3d; en; arxiv:2311.03226; license:creativeml-openrail-m; model-index; diffusers:StableDiffusionUpscaleLDM3DPipeline; region:us
INTEL CORP  (INTC)  (CIK 0000050863),Intel,Intel/eli5_fid,13,0,,transformers,2023-10-29T07:45:50.000Z,transformers; pytorch; t5; text-generation-inference; endpoints_compatible; region:us
INTEL CORP  (INTC)  (CIK 0000050863),Intel,Intel/eli5_fid_early_exit,16,0,,transformers,2023-10-29T10:00:39.000Z,transformers; pytorch; t5; license:cc-by-nc-4.0; text-generation-inference; endpoints_compatible; region:us
INTEL CORP  (INTC)  (CIK 0000050863),Intel,Intel/msmarco_fid,17,0,,transformers,2023-10-29T11:19:37.000Z,transformers; pytorch; t5; license:cc-by-nc-4.0; text-generation-inference; endpoints_compatible; region:us
INTEL CORP  (INTC)  (CIK 0000050863),Intel,Intel/msmarco_fid_early_exit,14,0,,transformers,2023-10-29T14:23:37.000Z,transformers; pytorch; t5; license:cc-by-nc-4.0; text-generation-inference; endpoints_compatible; region:us
INTEL CORP  (INTC)  (CIK 0000050863),Intel,Intel/nq_fid_lfqa_early_exit,11,0,,transformers,2023-10-29T15:49:38.000Z,transformers; pytorch; t5; license:cc-by-nc-4.0; text-generation-inference; endpoints_compatible; region:us
INTEL CORP  (INTC)  (CIK 0000050863),Intel,Intel/neural-chat-7b-v3-1,356,546,text-generation,transformers,2023-11-14T07:03:44.000Z,transformers; pytorch; safetensors; mistral; text-generation; LLMs; Intel; conversational; en; dataset:Open-Orca/SlimOrca; arxiv:2306.02707; base_model:mistralai/Mistral-7B-v0.1; base_model:finetune:mistralai/Mistral-7B-v0.1; license:apache-2.0; model-index; text-generation-inference; endpoints_compatible; region:us; deploy:azure
INTEL CORP  (INTC)  (CIK 0000050863),Intel,Intel/sd-1.5-lcm-openvino,39,5,text-to-image,transformers,2023-11-20T16:27:21.000Z,transformers; text-to-image; arxiv:2310.04378; license:mit; endpoints_compatible; region:us
INTEL CORP  (INTC)  (CIK 0000050863),Intel,Intel/neural-chat-7b-v3-2,121,55,text-generation,transformers,2023-11-21T10:29:56.000Z,transformers; pytorch; mistral; text-generation; LLMs; math; Intel; en; dataset:meta-math/MetaMathQA; arxiv:2309.12284; license:apache-2.0; model-index; text-generation-inference; endpoints_compatible; region:us
